Date,Adj Close,Volume
354844800.0,0.0842242836952209,15993600
354931200.0,0.0833649113774299,34070400
355017600.0,0.0906703919172287,31404800
355104000.0,0.0911000669002533,16486400
355363200.0,0.089380607008934,22803200
355449600.0,0.0885211899876594,10684800
355536000.0,0.0928188189864158,21952000
355622400.0,0.0945376008749008,12499200
355708800.0,0.0958266705274581,33465600
355968000.0,0.0958266705274581,16060800
356054400.0,0.0958266705274581,6652800
356140800.0,0.0911000669002533,34048000
356227200.0,0.0859430432319641,23878400
356572800.0,0.0885211899876594,35347200
356659200.0,0.0945376008749008,28537600
356745600.0,0.0979750975966453,18995200
356832000.0,0.1005532592535018,58016000
356918400.0,0.0996938794851303,35056000
357177600.0,0.0988344699144363,38528000
357264000.0,0.0971156954765319,32188800
357350400.0,0.0958266705274581,13641600
357436800.0,0.0975453928112983,12611200
357523200.0,0.0975453928112983,16553600
357782400.0,0.0971156954765319,14448000
357868800.0,0.0966860502958297,17539200
357955200.0,0.0941079333424568,18950400
358041600.0,0.09539695084095,9363200
358128000.0,0.0962563455104827,7907200
358387200.0,0.0941079333424568,11939200
358473600.0,0.0941079333424568,4256000
358560000.0,0.0936782136559486,4905600
358646400.0,0.092389166355133,4928000
358732800.0,0.0945376008749008,4905600
358992000.0,0.0962563455104827,4166400
359078400.0,0.0945376008749008,25424000
359164800.0,0.0975453928112983,13283200
359251200.0,0.1031321063637733,32211200
359337600.0,0.1078586801886558,31427200
359683200.0,0.1074290350079536,85344000
359769600.0,0.1134446635842323,149497600
359856000.0,0.1134446635842323,73987200
359942400.0,0.1138743311166763,59382400
360201600.0,0.1138743311166763,51251200
360288000.0,0.1082884073257446,40432000
360374400.0,0.1082884073257446,39446400
360460800.0,0.1104368343949318,56067200
360547200.0,0.1087180748581886,57680000
360806400.0,0.1048508659005165,93497600
360892800.0,0.1069993302226066,119593600
360979200.0,0.1082884073257446,25222400
361065600.0,0.1130149289965629,38976000
361152000.0,0.1117258593440055,25804800
361411200.0,0.1112961992621421,143763200
361497600.0,0.1091477498412132,37251200
361584000.0,0.1074290350079536,27574400
361670400.0,0.1069993302226066,23049600
361756800.0,0.1039915159344673,27507200
362016000.0,0.1001235470175743,10841600
362102400.0,0.1018423289060592,15030400
362188800.0,0.0992641225457191,23027200
362275200.0,0.1014126017689704,24259200
362361600.0,0.1001235470175743,23788800
362620800.0,0.0966860502958297,10595200
362707200.0,0.089380607008934,35907200
362793600.0,0.0885211899876594,170464000
362880000.0,0.0885211899876594,30284800
363225600.0,0.0855133458971977,16531200
363312000.0,0.0863727405667305,15836800
363398400.0,0.0898102298378944,16620800
363484800.0,0.0829352587461471,32883200
363571200.0,0.0764891281723976,55171200
363830400.0,0.0782086700201034,45740800
363916800.0,0.0816461816430091,19779200
364003200.0,0.0837946310639381,10953600
364089600.0,0.0859430432319641,15232000
364176000.0,0.0889508724212646,19824000
364435200.0,0.0829352587461471,23654400
364521600.0,0.0825055539608001,31942400
364608000.0,0.0777781903743743,22668800
364694400.0,0.0799274295568466,34451200
364780800.0,0.0825055539608001,28851200
365040000.0,0.0859430432319641,17337600
365126400.0,0.0829352587461471,22848000
365212800.0,0.0816461816430091,15500800
365299200.0,0.0846539959311485,9900800
365385600.0,0.0859430432319641,10953600
365644800.0,0.0850837081670761,12432000
365731200.0,0.0863727405667305,31673600
365817600.0,0.0889508724212646,17494400
365904000.0,0.0868024080991745,10528000
365990400.0,0.0868024080991745,9206400
366249600.0,0.0868024080991745,0
366336000.0,0.0842242836952209,71456000
366422400.0,0.0825055539608001,26275200
366508800.0,0.0799274295568466,27484800
366595200.0,0.0786383673548698,24192000
366854400.0,0.076059453189373,18905600
366940800.0,0.0743406936526298,17001600
367027200.0,0.0734813138842582,20675200
367113600.0,0.0743406936526298,17113600
367200000.0,0.0691844448447227,41910400
367459200.0,0.0648867860436439,23072000
367545600.0,0.0666063278913497,40700800
367632000.0,0.0653164833784103,33600000
367718400.0,0.0657462030649185,25916800
367804800.0,0.0691844448447227,38035200
368064000.0,0.0691844448447227,40947200
368150400.0,0.0734813138842582,37027200
368236800.0,0.074770376086235,19376000
368323200.0,0.0709031969308853,37475200
368409600.0,0.0700438618659973,15254400
368755200.0,0.0678954049944877,25446400
368841600.0,0.0678954049944877,30531200
368928000.0,0.0683250352740287,34809600
369014400.0,0.0674656853079795,17539200
369273600.0,0.0653164833784103,27686400
369360000.0,0.0635977387428283,19510400
369446400.0,0.0623086430132389,19353600
369532800.0,0.0605898834764957,19376000
369619200.0,0.0610195957124233,26320000
369878400.0,0.0614493004977703,49033600
369964800.0,0.058011770248413,47420800
370051200.0,0.0567227080464363,28201600
370137600.0,0.0562930107116699,18300800
370224000.0,0.0489875487983226,34608000
370483200.0,0.0494172349572181,91728000
370569600.0,0.0519953556358814,94684800
370656000.0,0.0524250604212284,49996800
370742400.0,0.0524250604212284,61129600
370828800.0,0.0567227080464363,45046400
371088000.0,0.05844147503376,43097600
371174400.0,0.058011770248413,28358400
371260800.0,0.0614493004977703,38841600
371347200.0,0.0635977387428283,31091200
371433600.0,0.0640274211764335,54521600
371692800.0,0.0661766305565834,27350400
371779200.0,0.0661766305565834,44195200
371865600.0,0.0623086430132389,30979200
371952000.0,0.0635977387428283,29433600
372038400.0,0.0627383440732956,36467200
372297600.0,0.0640274211764335,20585600
372384000.0,0.0674656853079795,35728000
372470400.0,0.0674656853079795,76899200
372556800.0,0.0670360103249549,32278400
372643200.0,0.0653164833784103,27910400
372902400.0,0.0653164833784103,27283200
372988800.0,0.0666063278913497,85590400
373075200.0,0.0687547847628593,44172800
373161600.0,0.0678954049944877,30486400
373248000.0,0.0687547847628593,52729600
373507200.0,0.0687547847628593,36915200
373593600.0,0.0678954049944877,28380800
373680000.0,0.0661766305565834,23811200
373766400.0,0.0614493004977703,23363200
373852800.0,0.0618789680302143,24595200
374112000.0,0.0627383440732956,20384000
374198400.0,0.0631680265069007,16755200
374284800.0,0.0648867860436439,27440000
374371200.0,0.0670360103249549,39916800
374457600.0,0.0623086430132389,21011200
374716800.0,0.0614493004977703,22556800
374803200.0,0.0627383440732956,35414400
374889600.0,0.0648867860436439,29142400
374976000.0,0.0648867860436439,40006400
375062400.0,0.0653164833784103,38102400
375321600.0,0.0623086430132389,22960000
375408000.0,0.0618789680302143,22153600
375494400.0,0.0631680265069007,52550400
375667200.0,0.0648867860436439,37251200
375926400.0,0.0640274211764335,23968000
376012800.0,0.0640274211764335,23385600
376099200.0,0.0644571185111999,37564800
376185600.0,0.0635977387428283,20428800
376272000.0,0.0653164833784103,137155200
376531200.0,0.0657462030649185,59292800
376617600.0,0.0644571185111999,50624000
376704000.0,0.0648867860436439,34272000
376790400.0,0.0648867860436439,37408000
376876800.0,0.0644571185111999,76092800
377136000.0,0.0623086430132389,25244800
377222400.0,0.0640274211764335,31315200
377308800.0,0.0670360103249549,65452800
377395200.0,0.0726219490170478,51452800
377481600.0,0.0786383673548698,71724800
377740800.0,0.0752000585198402,56403200
377827200.0,0.0764891281723976,53827200
377913600.0,0.074770376086235,28896000
378000000.0,0.0752000585198402,28918400
378345600.0,0.071762591600418,36579200
378432000.0,0.073051631450653,24236800
378518400.0,0.076059453189373,32188800
378604800.0,0.076059453189373,54656000
378950400.0,0.0756297782063484,71254400
379036800.0,0.071762591600418,35840000
379123200.0,0.0709031969308853,66080000
379209600.0,0.0653164833784103,70044800
379296000.0,0.0683250352740287,56604800
379555200.0,0.0640274211764335,33331200
379641600.0,0.0618789680302143,59920000
379728000.0,0.0614493004977703,41753600
379814400.0,0.0644571185111999,25715200
379900800.0,0.0687547847628593,46704000
380160000.0,0.0700438618659973,28000000
380246400.0,0.0683250352740287,55507200
380332800.0,0.0696141570806503,25827200
380419200.0,0.0709031969308853,33331200
380505600.0,0.0713328868150711,24259200
380764800.0,0.0691844448447227,44710400
380851200.0,0.0666063278913497,21212800
380937600.0,0.0670360103249549,31360000
381024000.0,0.0691844448447227,39603200
381110400.0,0.0700438618659973,53155200
381369600.0,0.0691844448447227,38528000
381456000.0,0.0696141570806503,54275200
381542400.0,0.0696141570806503,31472000
381628800.0,0.0678954049944877,22041600
381715200.0,0.0678954049944877,40297600
381974400.0,0.0635977387428283,31696000
382060800.0,0.0635977387428283,57904000
382147200.0,0.0644571185111999,38796800
382233600.0,0.0635977387428283,24528000
382320000.0,0.0644571185111999,19644800
382665600.0,0.0631680265069007,34316800
382752000.0,0.0640274211764335,25580800
382838400.0,0.0648867860436439,28380800
382924800.0,0.0644571185111999,13596800
383184000.0,0.0635977387428283,26633600
383270400.0,0.0627383440732956,34540800
383356800.0,0.0631680265069007,37945600
383443200.0,0.0627383440732956,30800000
383529600.0,0.0627383440732956,17427200
383788800.0,0.0631680265069007,35302400
383875200.0,0.0631680265069007,34809600
383961600.0,0.0631680265069007,23654400
384048000.0,0.0618789680302143,38371200
384134400.0,0.0571524091064929,45315200
384393600.0,0.0562930107116699,35145600
384480000.0,0.0567227080464363,52505600
384566400.0,0.0558633431792259,86934400
384652800.0,0.0558633431792259,22579200
384739200.0,0.0524250604212284,46547200
384998400.0,0.0519953556358814,51363200
385084800.0,0.0511359833180904,47152000
385171200.0,0.0485578477382659,50489600
385257600.0,0.0524250604212284,56336000
385344000.0,0.0571524091064929,65811200
385603200.0,0.0614493004977703,69193600
385689600.0,0.0605898834764957,55955200
385776000.0,0.0571524091064929,51609600
385862400.0,0.0567227080464363,84112000
385948800.0,0.0558633431792259,50780800
386208000.0,0.0571524091064929,67603200
386294400.0,0.058011770248413,77952000
386380800.0,0.058011770248413,50153600
386467200.0,0.0610195957124233,59136000
386553600.0,0.0610195957124233,84806400
386812800.0,0.0610195957124233,86643200
386899200.0,0.0605898834764957,71590400
386985600.0,0.0597305409610271,29097600
387072000.0,0.060160219669342,23990400
387417600.0,0.0597305409610271,44307200
387504000.0,0.0550039559602737,85299200
387590400.0,0.0554336532950401,113590400
387676800.0,0.0562930107116699,164281600
387763200.0,0.058011770248413,104048000
388022400.0,0.0567227080464363,41283200
388108800.0,0.0541445650160312,80550400
388195200.0,0.0537141300737857,73024000
388281600.0,0.0528547242283821,52595200
388368000.0,0.0528547242283821,48294400
388627200.0,0.0541445650160312,57926400
388713600.0,0.0524250604212284,70268800
388800000.0,0.0502766296267509,99232000
388886400.0,0.0502766296267509,82230400
388972800.0,0.0507063008844852,277401600
389232000.0,0.0524250604212284,82700800
389318400.0,0.0541445650160312,73987200
389404800.0,0.0532844364643096,53939200
389491200.0,0.0550039559602737,75465600
389577600.0,0.0558633431792259,84716800
389836800.0,0.0550039559602737,31606400
389923200.0,0.0532844364643096,103017600
390009600.0,0.0519953556358814,71008000
390096000.0,0.0524250604212284,54454400
390182400.0,0.0502766296267509,95737600
390441600.0,0.0494172349572181,76204800
390528000.0,0.0485578477382659,122035200
390614400.0,0.0481281727552413,75286400
390700800.0,0.0485578477382659,27619200
390787200.0,0.0489875487983226,38841600
391046400.0,0.0494172349572181,31987200
391132800.0,0.0494172349572181,51564800
391219200.0,0.0489875487983226,43276800
391305600.0,0.0481281727552413,31248000
391392000.0,0.0481281727552413,19196800
391737600.0,0.0472688004374504,47600000
391824000.0,0.0481281727552413,32905600
391910400.0,0.0464094094932079,39760000
391996800.0,0.0451203398406505,37676800
392256000.0,0.0451203398406505,37161600
392342400.0,0.0446906425058841,31404800
392428800.0,0.0438312850892543,33846400
392515200.0,0.0442609824240207,34406400
392601600.0,0.0459797270596027,54633600
392860800.0,0.0459797270596027,29993600
392947200.0,0.0459797270596027,35212800
393033600.0,0.0459797270596027,41731200
393120000.0,0.0451203398406505,29164800
393206400.0,0.0442609824240207,19868800
393465600.0,0.0442609824240207,28537600
393552000.0,0.0459797270596027,17561600
393638400.0,0.0472688004374504,52752000
393724800.0,0.0472688004374504,44150400
393811200.0,0.0455500334501266,26678400
394070400.0,0.0451203398406505,25155200
394156800.0,0.0438312850892543,35817600
394243200.0,0.0438312850892543,67625600
394329600.0,0.0434016026556491,55731200
394416000.0,0.0412523970007896,58105600
394761600.0,0.0395336486399173,87696000
394848000.0,0.0395336486399173,30374400
394934400.0,0.0378148891031742,164326400
395020800.0,0.0391039513051509,128419200
395280000.0,0.0399633236229419,63392000
395366400.0,0.042542241513729,114374400
395452800.0,0.042971909046173,71120000
395539200.0,0.0438312850892543,65788800
395625600.0,0.0455500334501266,77011200
395884800.0,0.0459797270596027,83776000
395971200.0,0.0489875487983226,49705600
396057600.0,0.0489875487983226,71702400
396144000.0,0.0494172349572181,35212800
396230400.0,0.0485578477382659,18300800
396489600.0,0.0464094094932079,56851200
396576000.0,0.0464094094932079,32323200
396662400.0,0.0442609824240207,53513600
396748800.0,0.0459797270596027,61868800
396835200.0,0.0464094094932079,38617600
397094400.0,0.047698475420475,94393600
397180800.0,0.0446906425058841,89868800
397267200.0,0.0442609824240207,83865600
397353600.0,0.042542241513729,69753600
397440000.0,0.0421125404536724,96835200
397699200.0,0.042542241513729,56112000
397785600.0,0.0451203398406505,112246400
397872000.0,0.0455500334501266,69888000
397958400.0,0.0451203398406505,30620800
398044800.0,0.0451203398406505,25961600
398304000.0,0.0459797270596027,38416000
398390400.0,0.0489875487983226,47734400
398476800.0,0.0489875487983226,125059200
398563200.0,0.0494172349572181,47622400
398649600.0,0.0507063008844852,54857600
398908800.0,0.0528547242283821,69686400
398995200.0,0.0554336532950401,155769600
399081600.0,0.0593008361756801,357078400
399168000.0,0.0610195957124233,210582400
399254400.0,0.058011770248413,98649600
399513600.0,0.058871142566204,80438400
399600000.0,0.0618789680302143,140560000
399686400.0,0.060160219669342,82566400
399772800.0,0.0627383440732956,75420800
399859200.0,0.0631680265069007,104540800
400204800.0,0.0597305409610271,81379200
400291200.0,0.0618789680302143,72329600
400377600.0,0.0605898834764957,63593600
400464000.0,0.0623086430132389,56067200
400723200.0,0.0627383440732956,58889600
400809600.0,0.0648867860436439,101494400
400896000.0,0.0644571185111999,71747200
400982400.0,0.0623086430132389,80371200
401068800.0,0.0610195957124233,54051200
401328000.0,0.0614493004977703,39132800
401414400.0,0.0627383440732956,36668800
401500800.0,0.0644571185111999,103376000
401587200.0,0.0644571185111999,139820800
401673600.0,0.0623086430132389,178192000
401932800.0,0.0623086430132389,38147200
402019200.0,0.0631680265069007,85523200
402105600.0,0.0631680265069007,65564800
402192000.0,0.0627383440732956,74681600
402278400.0,0.0635977387428283,46256000
402537600.0,0.0644571185111999,69328000
402624000.0,0.0648867860436439,80236800
402710400.0,0.0696141570806503,173532800
402796800.0,0.0752000585198402,311673600
402883200.0,0.0807867869734764,275542400
403142400.0,0.0825055539608001,313734400
403228800.0,0.0799274295568466,258944000
403315200.0,0.0807867869734764,198844800
403401600.0,0.081216461956501,178662400
403488000.0,0.079068049788475,144614400
403747200.0,0.0807867869734764,94348800
403833600.0,0.0825055539608001,122841600
403920000.0,0.0872320905327797,242099200
404006400.0,0.089380607008934,227516800
404092800.0,0.0889508724212646,161683200
404352000.0,0.0837946310639381,184934400
404438400.0,0.0842242836952209,167753600
404524800.0,0.0863727405667305,191161600
404611200.0,0.0863727405667305,217683200
404697600.0,0.0872320905327797,118115200
404956800.0,0.0919594541192054,104361600
405043200.0,0.0984047874808311,310844800
405129600.0,0.1057102605700492,235132800
405216000.0,0.1065696403384208,329078400
405302400.0,0.1035618484020233,141500800
405561600.0,0.0992641225457191,119190400
405648000.0,0.1027024239301681,179782400
405734400.0,0.1065696403384208,202787200
405820800.0,0.1134446635842323,123155200
405907200.0,0.1112961992621421,131107200
406166400.0,0.1087180748581886,124588800
406252800.0,0.1031321063637733,182022400
406339200.0,0.1078586801886558,144144000
406425600.0,0.1078586801886558,152678400
406512000.0,0.1061399802565574,97305600
406771200.0,0.0966860502958297,101248000
406857600.0,0.0992641225457191,88502400
406944000.0,0.1014126017689704,73740800
407116800.0,0.0996938794851303,101987200
407376000.0,0.0992641225457191,49952000
407462400.0,0.1095774844288826,159196800
407548800.0,0.1117258593440055,206841600
407635200.0,0.1117258593440055,164729600
407721600.0,0.1091477498412132,47577600
407980800.0,0.1151642054319381,146585600
408067200.0,0.1164532750844955,167283200
408153600.0,0.1138743311166763,112313600
408240000.0,0.1082884073257446,194656000
408326400.0,0.1005532592535018,167484800
408585600.0,0.0984047874808311,95379200
408672000.0,0.0975453928112983,270054400
408758400.0,0.0971156954765319,130793600
408844800.0,0.0988344699144363,141164800
408931200.0,0.1035618484020233,80729600
409190400.0,0.1031321063637733,69776000
409276800.0,0.1039915159344673,79945600
409363200.0,0.1069993302226066,101225600
409449600.0,0.110007107257843,86979200
409795200.0,0.1125852763652801,61868800
409881600.0,0.1117258593440055,113366400
409968000.0,0.1078586801886558,80707200
410054400.0,0.1031321063637733,156867200
410140800.0,0.1027024239301681,49660800
410400000.0,0.0979750975966453,112828800
410486400.0,0.1035618484020233,223708800
410572800.0,0.1039915159344673,141545600
410659200.0,0.1001235470175743,97798400
410745600.0,0.0945376008749008,172054400
411004800.0,0.0988344699144363,275340800
411091200.0,0.1001235470175743,1388800
411177600.0,0.1057102605700492,176982400
411264000.0,0.1057102605700492,82275200
411350400.0,0.1134446635842323,184643200
411609600.0,0.1173126175999641,234864000
411696000.0,0.1147344782948494,219788800
411782400.0,0.1155938431620597,169657600
411868800.0,0.1284852176904678,707840000
411955200.0,0.1284852176904678,402595200
412214400.0,0.1211797669529914,315414400
412300800.0,0.1259063929319381,167036800
412387200.0,0.1310634315013885,203212800
412473600.0,0.1400877237319946,104316800
412560000.0,0.1409469842910766,397734400
412819200.0,0.1405172795057296,188003200
412905600.0,0.1435251832008361,210963200
412992000.0,0.1473922729492187,267052800
413078400.0,0.1534087657928466,252537600
413164800.0,0.1512602418661117,214345600
413424000.0,0.1452438980340957,142912000
413510400.0,0.1439548283815384,168112000
413596800.0,0.1452438980340957,180812800
413683200.0,0.1546977013349533,236723200
413769600.0,0.1598541140556335,203548800
414028800.0,0.1589946895837783,126179200
414115200.0,0.1559868454933166,115180800
414201600.0,0.1529790759086609,116569600
414288000.0,0.1512602418661117,136169600
414374400.0,0.1559868454933166,114889600
414720000.0,0.1598541140556335,196784000
414806400.0,0.1611431241035461,108035200
414892800.0,0.1654407531023025,115494400
414979200.0,0.1607134491205215,114688000
415238400.0,0.1568461656570434,132294400
415324800.0,0.1594243794679641,140268800
415411200.0,0.1607134491205215,105952000
415497600.0,0.1555571854114532,131532800
415584000.0,0.1534087657928466,151804800
415843200.0,0.1504008919000625,152678400
415929600.0,0.1456736326217651,220640000
416016000.0,0.149970531463623,199337600
416102400.0,0.1478220224380493,112604800
416188800.0,0.1456736326217651,87763200
416448000.0,0.1422360241413116,171875200
416534400.0,0.1443845927715301,75062400
416620800.0,0.1443845927715301,110969600
416707200.0,0.1456736326217651,44150400
416793600.0,0.1478220224380493,86128000
417052800.0,0.1512602418661117,104025600
417139200.0,0.1529790759086609,101001600
417225600.0,0.1456736326217651,140761600
417312000.0,0.1482516974210739,102457600
417398400.0,0.1482516974210739,58060800
417657600.0,0.1461032629013061,74569600
417744000.0,0.1504008919000625,103734400
417830400.0,0.1521197408437729,87808000
417916800.0,0.1452438980340957,85142400
418262400.0,0.1413767039775848,127388800
418348800.0,0.1387986242771148,122102400
418435200.0,0.137508749961853,213987200
418521600.0,0.1362196952104568,145510400
418608000.0,0.1353602260351181,150259200
418867200.0,0.143095389008522,230473600
418953600.0,0.1461032629013061,174048000
419040000.0,0.1512602418661117,189772800
419126400.0,0.1546977013349533,136371200
419212800.0,0.1572759449481964,115001600
419472000.0,0.1615727841854095,155568000
419558400.0,0.1598541140556335,233878400
419644800.0,0.1740345507860183,288332800
419731200.0,0.1787619143724441,230048000
419817600.0,0.1753243952989578,127187200
420076800.0,0.1671595126390457,125708800
420163200.0,0.1718860864639282,99433600
420249600.0,0.1701674163341522,86038400
420336000.0,0.1718860864639282,79408000
420422400.0,0.173604816198349,308313600
420681600.0,0.1684485673904419,97081600
420768000.0,0.1667298227548599,105996800
420854400.0,0.1770430654287338,129113600
420940800.0,0.1886454671621322,140492800
421027200.0,0.1895049214363098,100150400
421286400.0,0.1869267523288726,69171200
421372800.0,0.1882158666849136,51900800
421459200.0,0.1834884881973266,55260800
421545600.0,0.181769773364067,98425600
421632000.0,0.1826290786266327,48966400
421891200.0,0.1779025346040725,69193600
421977600.0,0.1783322244882583,154358400
422064000.0,0.1804806441068649,157001600
422150400.0,0.1860665827989578,70291200
422236800.0,0.1955204755067825,146092800
422496000.0,0.1976689398288726,121744000
422582400.0,0.2079822868108749,107699200
422668800.0,0.2062634527683258,153731200
422755200.0,0.2041150331497192,105571200
422841600.0,0.2041150331497192,56627200
423187200.0,0.1985290497541427,45539200
423273600.0,0.1998181492090225,98089600
423360000.0,0.2011072337627411,79430400
423446400.0,0.2109908461570739,64534400
423705600.0,0.2157173603773117,104092800
423792000.0,0.2084119617938995,98179200
423878400.0,0.2058338224887848,84044800
423964800.0,0.2045447081327438,54790400
424051200.0,0.2036853432655334,37430400
424310400.0,0.1968095749616623,179267200
424396800.0,0.1925126910209655,170531200
424483200.0,0.1869267523288726,193356800
424569600.0,0.1968095749616623,122886400
424656000.0,0.1929423362016677,56044800
424915200.0,0.1834884881973266,139574400
425001600.0,0.1847774386405944,125462400
425088000.0,0.1903642863035202,140963200
425174400.0,0.1843478381633758,133996800
425260800.0,0.1830587387084961,47644800
425520000.0,0.1731752455234527,123043200
425606400.0,0.1611431241035461,349171200
425692800.0,0.1688783466815948,294380800
425779200.0,0.1680189371109008,110566400
425865600.0,0.169307991862297,172256000
426211200.0,0.162432923913002,82051200
426297600.0,0.162862628698349,95916800
426384000.0,0.1607134491205215,89443200
426470400.0,0.1589946895837783,70179200
426729600.0,0.1632923632860183,112918400
426816000.0,0.1594243794679641,75196800
426902400.0,0.1585650146007537,129001600
426988800.0,0.158135324716568,74905600
427075200.0,0.1525494009256363,67961600
427334400.0,0.1521197408437729,81625600
427420800.0,0.1504008919000625,171136000
427507200.0,0.1418063938617706,304886400
427593600.0,0.149111121892929,317385600
427680000.0,0.1504008919000625,116435200
427939200.0,0.1482516974210739,76428800
428025600.0,0.1345009505748748,268979200
428112000.0,0.1246172860264778,300316800
428198400.0,0.1168829500675201,270480000
428284800.0,0.1198906898498535,220326400
428544000.0,0.1186016723513603,232444800
428630400.0,0.1181719899177551,101651200
428716800.0,0.1198906898498535,123827200
428803200.0,0.1143048182129859,292118400
428889600.0,0.1164532750844955,131420800
429148800.0,0.1168829500675201,76809600
429235200.0,0.1181719899177551,150371200
429321600.0,0.1177422851324081,161974400
429408000.0,0.1160235404968261,90182400
429494400.0,0.1151642054319381,74636800
429753600.0,0.1181719899177551,152275200
429840000.0,0.1164532750844955,91369600
429926400.0,0.1138743311166763,94438400
430012800.0,0.1151642054319381,81737600
430099200.0,0.1160235404968261,58598400
430358400.0,0.1155938431620597,85366400
430444800.0,0.1095774844288826,93587200
430531200.0,0.1039915159344673,113299200
430617600.0,0.1048508659005165,189772800
430704000.0,0.1061399802565574,93184000
430963200.0,0.1074290350079536,138297600
431049600.0,0.1130149289965629,233945600
431136000.0,0.1280555874109268,200233600
431222400.0,0.1250469982624054,218131200
431308800.0,0.1306337416172027,129337600
431654400.0,0.1353602260351181,181686400
431740800.0,0.1190313622355461,384854400
431827200.0,0.1091477498412132,307059200
431913600.0,0.1052805632352829,212688000
432172800.0,0.1052805632352829,266313600
432259200.0,0.110007107257843,204176000
432345600.0,0.1087180748581886,181529600
432432000.0,0.1035618484020233,158838400
432518400.0,0.1009829342365264,225747200
432777600.0,0.110007107257843,201980800
432864000.0,0.1104368343949318,226419200
432950400.0,0.1082884073257446,106355200
433036800.0,0.1117258593440055,144121600
433123200.0,0.0833649113774299,2832345600
433382400.0,0.0855133458971977,768768000
433468800.0,0.0807867869734764,417110400
433555200.0,0.0786383673548698,373497600
433641600.0,0.0782086700201034,282777600
433728000.0,0.0794977098703384,117868800
433987200.0,0.0794977098703384,152902400
434073600.0,0.0786383673548698,169612800
434160000.0,0.0773485004901886,190668800
434246400.0,0.0764891281723976,232937600
434332800.0,0.0700438618659973,246332800
434592000.0,0.0678954049944877,517126400
434678400.0,0.0666063278913497,252761600
434764800.0,0.0726219490170478,472617600
434851200.0,0.079068049788475,420515200
434937600.0,0.0782086700201034,279260800
435196800.0,0.072192296385765,219116800
435283200.0,0.0666063278913497,382972800
435369600.0,0.0739110112190246,287392000
435456000.0,0.0700438618659973,131689600
435542400.0,0.0683250352740287,157001600
435801600.0,0.0726219490170478,259392000
435888000.0,0.073051631450653,168448000
435974400.0,0.0691844448447227,128912000
436060800.0,0.0726219490170478,97843200
436147200.0,0.071762591600418,81200000
436406400.0,0.0777781903743743,173174400
436492800.0,0.079068049788475,328384000
436579200.0,0.0807867869734764,202473600
436665600.0,0.0752000585198402,286003200
436752000.0,0.0726219490170478,146742400
437011200.0,0.072192296385765,152118400
437097600.0,0.0614493004977703,1221516800
437184000.0,0.0661766305565834,353472000
437270400.0,0.0674656853079795,222073600
